txn_id,amount,hour,velocity,is_new_device,is_vpn,sim_swap,num_meters,fail_logins,distance,account_age,disco,state,channel,is_fraud
TXN0011914,8382,14,2,1,0,0,2,1,10.0,1120,KEDCO,Rivers,pos,0
TXN0011915,23983,10,1,0,0,0,1,1,15.0,1861,YEDC,Abuja,ussd,0
TXN0011916,18470,8,1,0,0,0,2,1,8.8,1552,BEDC,Enugu,web,0
TXN0011917,19951,20,1,1,0,0,1,1,2.9,891,YEDC,Imo,agent,0
TXN0011918,225220,5,8,1,1,1,8,5,74.3,31,EEDC,Oyo,pos,1
TXN0011919,8802,12,3,1,0,0,1,1,11.7,1593,EKEDC,Kaduna,web,0
TXN0011920,16352,15,2,0,0,0,1,1,1.6,823,KAEDCO,Kaduna,web,0
TXN0011921,6998,14,2,0,0,0,1,0,4.2,1339,KAEDCO,Imo,mobile_app,0
TXN0011922,159705,1,17,1,0,1,11,5,126.4,60,AEDC,Lagos,agent,1
TXN0011923,7019,14,3,0,0,0,1,1,3.4,189,EKEDC,Delta,mobile_app,0
TXN0011924,116752,0,13,1,1,0,9,6,221.2,11,IKEDC,Lagos,pos,1
TXN0011925,14028,13,3,0,0,0,1,0,14.6,1319,PHEDC,Edo,ussd,0
TXN0011926,18004,12,2,0,0,0,2,0,12.9,266,KEDCO,Borno,web,0
TXN0011927,14922,14,3,1,0,0,2,1,10.4,1888,PHEDC,Imo,pos,0
TXN0011928,10735,12,2,0,1,0,2,0,0.3,768,KAEDCO,Kaduna,ussd,0
TXN0011929,19787,18,2,0,0,0,1,0,12.3,1295,JEDC,Borno,mobile_app,0
TXN0011930,1615,18,2,0,0,0,1,1,15.0,1930,EEDC,Kaduna,ussd,0
TXN0011931,3793,13,2,0,0,0,1,0,2.0,282,EKEDC,Kano,agent,0
TXN0011932,19576,20,3,0,0,0,2,0,11.0,1976,YEDC,Imo,web,0
TXN0011933,13905,12,1,0,0,0,2,0,12.1,547,JEDC,Rivers,web,0
TXN0011934,16513,21,3,0,0,0,2,0,10.1,1726,JEDC,Kaduna,web,0
TXN0011935,19774,18,1,0,1,0,1,1,1.2,1586,KAEDCO,Kano,web,0
TXN0011936,14751,8,2,1,0,0,1,0,10.0,775,BEDC,Oyo,pos,0
TXN0011937,3213,10,2,0,0,0,1,1,4.0,1585,YEDC,Kano,mobile_app,0
TXN0011938,16669,20,1,0,0,0,1,1,5.5,1317,PHEDC,Enugu,ussd,0
TXN0011939,20280,20,2,0,0,0,2,0,14.7,767,YEDC,Delta,agent,0
TXN0011940,16042,11,1,0,1,0,2,1,14.1,748,BEDC,Edo,web,0
TXN0011941,24350,14,3,0,0,0,1,1,6.1,315,BEDC,Edo,mobile_app,0
TXN0011942,9069,21,2,0,0,0,2,0,4.8,1433,JEDC,Rivers,web,0
TXN0011943,6079,7,1,0,0,0,2,1,2.1,1115,BEDC,Delta,ussd,0
TXN0011944,24723,21,1,0,0,0,1,1,5.9,1783,YEDC,Rivers,web,0
TXN0011945,8881,16,3,0,0,0,2,0,13.6,1361,YEDC,Enugu,agent,0
TXN0011946,14544,16,1,0,0,0,2,1,13.1,641,KAEDCO,Borno,web,0
TXN0011947,24690,8,2,1,0,0,1,0,14.2,1563,IBEDC,Edo,ussd,0
TXN0011948,13068,11,1,0,0,0,2,0,2.6,1673,IKEDC,Kano,mobile_app,0
TXN0011949,9055,10,1,1,0,0,2,0,12.9,749,BEDC,Enugu,pos,0
TXN0011950,19276,13,3,1,0,0,2,1,14.3,1686,IKEDC,Lagos,mobile_app,0
TXN0011951,5188,18,2,0,0,0,1,0,2.4,376,IBEDC,Kaduna,web,0
TXN0011952,2205,8,1,1,0,0,1,0,2.9,720,YEDC,Rivers,mobile_app,0
TXN0011953,3060,15,3,0,0,0,2,0,9.2,878,YEDC,Delta,web,0
TXN0011954,12070,18,2,0,0,0,2,1,13.6,1060,AEDC,Kaduna,ussd,0
TXN0011955,13294,11,1,0,0,0,2,0,9.2,536,IBEDC,Rivers,ussd,0
TXN0011956,5837,19,1,1,0,0,1,0,13.5,166,KEDCO,Delta,mobile_app,0
TXN0011957,23452,17,3,0,0,0,2,0,10.1,839,KEDCO,Rivers,ussd,0
TXN0011958,12407,17,2,0,0,0,2,0,10.3,241,JEDC,Borno,mobile_app,0
TXN0011959,8039,16,1,0,0,0,1,0,14.7,1999,BEDC,Imo,mobile_app,0
TXN0011960,22430,20,2,1,0,0,2,1,12.9,845,PHEDC,Rivers,ussd,0
TXN0011961,10423,9,3,1,0,0,1,1,8.2,1666,BEDC,Imo,mobile_app,0
TXN0011962,4988,8,3,0,0,0,2,0,1.6,567,YEDC,Lagos,ussd,0
TXN0011963,241907,22,14,0,0,0,10,8,125.8,13,JEDC,Kano,pos,1
TXN0011964,5803,19,2,1,1,0,1,1,1.8,535,AEDC,Edo,mobile_app,0
TXN0011965,84499,5,15,0,1,1,6,5,325.7,17,BEDC,Abuja,ussd,1
TXN0011966,192209,1,22,1,0,1,4,4,283.5,39,EEDC,Enugu,web,1
TXN0011967,13857,10,1,0,0,0,1,0,11.2,1427,KEDCO,Imo,web,0
TXN0011968,5836,15,2,0,0,0,1,1,2.9,873,BEDC,Kaduna,agent,0
TXN0011969,12708,20,2,1,0,0,2,0,5.7,1071,YEDC,Rivers,ussd,0
TXN0011970,3941,16,3,0,1,0,1,0,13.6,779,IBEDC,Imo,web,0
TXN0011971,2455,14,1,0,0,0,1,0,7.5,1674,KAEDCO,Kaduna,mobile_app,0
TXN0011972,19284,20,1,1,0,0,2,1,2.2,1338,IKEDC,Enugu,pos,0
TXN0011973,135384,3,9,0,1,0,5,3,223.8,26,IBEDC,Abuja,mobile_app,1
TXN0011974,19108,8,1,1,0,0,1,1,3.8,568,JEDC,Oyo,web,0
TXN0011975,19403,9,2,0,0,0,2,1,12.3,1876,YEDC,Enugu,mobile_app,0
TXN0011976,4808,15,3,0,0,0,1,0,2.2,441,EKEDC,Kaduna,web,0
TXN0011977,21601,15,1,0,0,0,1,1,6.4,1179,BEDC,Oyo,web,0
TXN0011978,21910,16,2,0,0,0,2,0,8.6,779,IBEDC,Rivers,mobile_app,0
TXN0011979,24942,14,3,1,0,0,1,0,7.9,1421,IKEDC,Lagos,pos,0
TXN0011980,13909,13,3,1,0,0,2,0,7.5,1480,EKEDC,Kaduna,web,0
TXN0011981,19105,11,2,0,0,0,2,1,5.6,1008,JEDC,Edo,ussd,0
TXN0011982,11430,8,1,0,0,0,2,1,14.9,1477,AEDC,Delta,ussd,0
TXN0011983,5378,13,1,0,0,0,2,1,6.0,247,KAEDCO,Rivers,mobile_app,0
TXN0011984,7540,21,3,1,0,0,2,1,10.9,1396,KAEDCO,Lagos,ussd,0
TXN0011985,11237,8,3,0,0,0,1,1,13.7,336,PHEDC,Imo,web,0
TXN0011986,251858,1,14,0,1,1,8,5,233.7,22,JEDC,Oyo,ussd,1
TXN0011987,3707,13,2,0,0,0,1,1,5.8,1953,IBEDC,Kano,web,0
TXN0011988,4380,20,1,1,0,0,2,1,12.3,808,PHEDC,Kano,web,0
TXN0011989,10545,16,3,0,0,0,2,1,11.9,1233,EEDC,Borno,mobile_app,0
TXN0011990,66239,0,11,1,0,0,4,3,168.7,50,AEDC,Enugu,web,1
TXN0011991,23835,14,1,0,0,0,2,0,13.7,1925,PHEDC,Imo,ussd,0
TXN0011992,19499,7,2,0,0,0,1,0,14.9,228,IBEDC,Rivers,web,0
TXN0011993,2671,19,1,1,0,0,2,1,3.9,1975,AEDC,Delta,agent,0
TXN0011994,2594,13,1,0,0,0,2,0,6.6,575,EKEDC,Delta,ussd,0
TXN0011995,11057,18,2,0,0,0,1,1,1.8,1205,EEDC,Kaduna,pos,0
TXN0011996,14722,9,1,0,0,0,1,1,10.4,1588,PHEDC,Rivers,web,0
TXN0011997,17774,7,1,0,0,0,2,1,1.0,1838,KAEDCO,Delta,web,0
TXN0011998,15356,7,3,0,0,0,2,1,4.8,235,KAEDCO,Lagos,mobile_app,0
TXN0011999,9777,20,1,0,0,0,1,1,6.0,1526,PHEDC,Delta,web,0
TXN0012000,23318,19,2,0,0,0,1,1,14.9,1060,AEDC,Lagos,web,0
TXN0012001,271574,5,16,1,1,0,6,6,293.3,57,KEDCO,Imo,agent,1
TXN0012002,5082,21,3,0,0,0,1,1,12.1,345,EKEDC,Rivers,mobile_app,0
TXN0012003,126258,1,8,1,0,0,4,7,232.3,28,IKEDC,Lagos,agent,1
TXN0012004,9930,10,1,1,0,0,1,0,9.2,1657,YEDC,Kaduna,web,0
TXN0012005,12809,15,3,0,0,0,2,0,9.4,1550,BEDC,Kano,pos,0
TXN0012006,8105,16,1,0,0,0,1,0,4.8,125,IBEDC,Kaduna,mobile_app,0
TXN0012007,24941,11,3,1,0,0,1,0,4.3,625,YEDC,Enugu,ussd,0
TXN0012008,3404,20,3,0,0,0,2,1,13.5,545,IKEDC,Oyo,mobile_app,0
TXN0012009,8794,18,1,0,0,0,2,0,9.1,700,KAEDCO,Delta,mobile_app,0
TXN0012010,6854,16,2,0,0,0,2,1,4.5,1198,EKEDC,Rivers,web,0
TXN0012011,10335,15,2,0,0,0,1,0,12.0,421,BEDC,Enugu,ussd,0
TXN0012012,7056,19,2,0,0,0,2,1,10.6,776,PHEDC,Delta,agent,0
TXN0012013,16114,16,1,1,1,0,2,1,13.1,1727,IKEDC,Imo,web,0
TXN0012014,12685,12,2,1,1,0,1,0,2.9,1657,KAEDCO,Rivers,web,0
TXN0012015,13503,11,1,1,0,0,1,0,9.2,170,BEDC,Delta,web,0
TXN0012016,242157,23,17,1,1,1,8,6,433.6,24,AEDC,Enugu,pos,1
TXN0012017,11621,18,1,1,0,0,1,1,12.6,1765,YEDC,Imo,mobile_app,0
TXN0012018,9940,21,1,0,0,0,1,1,6.6,246,BEDC,Imo,mobile_app,0
TXN0012019,12710,10,3,0,0,0,1,1,11.2,1258,KAEDCO,Imo,mobile_app,0
TXN0012020,8686,19,3,1,0,0,2,0,4.4,1815,EEDC,Lagos,mobile_app,0
TXN0012021,24694,14,2,0,0,0,2,0,14.5,1310,AEDC,Delta,ussd,0
TXN0012022,10002,7,1,0,0,0,2,0,14.2,1812,AEDC,Oyo,web,0
TXN0012023,2376,19,3,0,0,0,1,0,6.0,1801,KEDCO,Imo,mobile_app,0
TXN0012024,13827,14,3,0,0,0,2,1,9.5,1255,EEDC,Edo,web,0
TXN0012025,21571,18,2,1,0,0,2,0,9.5,1614,AEDC,Delta,web,0
TXN0012026,11501,13,2,0,0,0,2,0,4.4,1481,BEDC,Rivers,agent,0
TXN0012027,4802,19,3,0,0,0,1,0,1.4,390,IKEDC,Imo,web,0
TXN0012028,4992,18,3,0,0,0,2,0,1.2,1003,BEDC,Oyo,agent,0
TXN0012029,3877,16,2,0,1,0,1,0,4.7,689,AEDC,Edo,ussd,0
TXN0012030,19623,18,3,0,0,0,1,1,3.5,1976,IBEDC,Abuja,web,0
TXN0012031,13871,14,1,0,1,0,2,0,13.0,257,EEDC,Rivers,mobile_app,0
TXN0012032,6301,21,3,0,1,0,2,1,9.9,329,KAEDCO,Oyo,web,0
TXN0012033,15716,15,2,0,0,0,1,1,1.3,693,BEDC,Imo,ussd,0
TXN0012034,1493,19,2,0,0,0,1,1,13.1,1390,PHEDC,Kaduna,mobile_app,0
TXN0012035,10119,15,3,0,0,0,2,0,8.9,1964,EEDC,Imo,web,0
TXN0012036,11620,11,2,0,0,0,1,0,14.5,718,BEDC,Kaduna,ussd,0
TXN0012037,20273,8,1,0,0,0,2,1,11.5,846,PHEDC,Lagos,web,0
TXN0012038,18331,19,3,0,0,0,2,1,12.3,700,EKEDC,Delta,mobile_app,0
TXN0012039,61196,4,17,1,0,1,5,4,255.7,12,IBEDC,Borno,ussd,1
TXN0012040,21061,15,2,1,0,0,2,0,2.1,1247,BEDC,Imo,web,0
TXN0012041,19247,12,3,0,0,0,1,1,8.4,779,PHEDC,Imo,ussd,0
TXN0012042,602,15,1,1,0,0,1,0,8.1,281,AEDC,Enugu,mobile_app,0
TXN0012043,5342,13,2,0,0,0,2,1,10.5,426,IBEDC,Enugu,web,0
TXN0012044,15294,7,2,0,0,0,1,0,4.1,1317,IKEDC,Imo,ussd,0
TXN0012045,11407,17,1,0,0,0,2,0,2.8,260,YEDC,Oyo,agent,0
TXN0012046,6364,11,2,0,0,0,2,1,13.8,482,IBEDC,Imo,mobile_app,0
TXN0012047,21161,21,3,0,0,0,2,1,6.3,895,KEDCO,Oyo,pos,0
TXN0012048,147472,1,15,1,1,1,8,6,376.6,14,BEDC,Edo,mobile_app,1
TXN0012049,7825,10,1,0,0,0,2,1,3.9,1261,IKEDC,Kaduna,web,0
TXN0012050,2207,8,1,0,0,0,2,1,8.8,1088,PHEDC,Enugu,ussd,0
TXN0012051,21175,18,2,0,0,0,2,0,5.0,1564,IKEDC,Imo,web,0
TXN0012052,9810,9,2,0,0,0,2,1,8.2,1233,YEDC,Enugu,mobile_app,0
TXN0012053,10774,13,2,0,0,0,1,1,2.2,346,YEDC,Abuja,web,0
TXN0012054,6068,8,3,1,0,0,2,0,3.9,1079,KAEDCO,Oyo,web,0
TXN0012055,1113,18,1,1,0,0,2,0,9.9,449,PHEDC,Edo,ussd,0
TXN0012056,5152,15,2,0,0,0,1,1,5.9,1875,KEDCO,Imo,mobile_app,0
TXN0012057,1357,13,2,0,0,0,2,0,10.4,166,EEDC,Enugu,mobile_app,0
TXN0012058,4084,16,2,0,0,0,1,0,2.1,1012,JEDC,Kano,web,0
TXN0012059,6483,18,3,0,0,0,2,1,3.7,289,KEDCO,Rivers,mobile_app,0
TXN0012060,11783,15,3,0,0,0,1,0,11.0,479,YEDC,Lagos,web,0
TXN0012061,13068,19,2,0,0,0,1,1,9.9,1894,YEDC,Delta,mobile_app,0
TXN0012062,11355,10,3,0,0,0,2,0,1.7,224,KEDCO,Enugu,ussd,0
TXN0012063,18713,8,3,0,0,0,1,1,13.8,977,PHEDC,Lagos,web,0
TXN0012064,15414,16,1,0,0,0,1,0,7.9,1735,KEDCO,Delta,web,0
TXN0012065,120127,4,21,1,1,1,3,7,248.4,55,EKEDC,Rivers,agent,1
TXN0012066,24126,14,2,0,0,0,2,1,5.0,1197,KAEDCO,Kano,web,0
TXN0012067,13676,17,1,0,0,0,1,1,10.8,1776,JEDC,Lagos,mobile_app,0
TXN0012068,24091,18,2,0,0,0,2,0,10.3,315,IBEDC,Rivers,pos,0
TXN0012069,21329,11,2,1,0,0,2,0,10.8,1248,AEDC,Rivers,mobile_app,0
TXN0012070,15307,11,2,0,0,0,2,0,14.0,1453,PHEDC,Enugu,web,0
TXN0012071,2932,13,2,0,0,0,1,0,13.8,462,KAEDCO,Borno,web,0
TXN0012072,20476,12,2,0,0,0,1,1,9.7,1688,KAEDCO,Kaduna,pos,0
TXN0012073,11577,16,1,0,0,0,2,1,9.6,1754,EEDC,Borno,pos,0
TXN0012074,298202,2,11,1,1,0,8,6,348.5,16,IKEDC,Kaduna,mobile_app,1
TXN0012075,9163,18,2,0,1,0,2,0,2.7,1386,IKEDC,Abuja,mobile_app,0
TXN0012076,6583,18,2,0,0,0,2,1,10.5,800,EEDC,Borno,web,0
TXN0012077,10422,8,1,1,0,0,1,0,9.3,695,IBEDC,Lagos,pos,0
TXN0012078,7297,18,1,0,1,0,1,1,10.2,610,BEDC,Lagos,web,0
TXN0012079,19375,14,2,0,0,0,1,0,13.9,1537,EKEDC,Imo,web,0
TXN0012080,24252,16,1,0,1,0,2,0,11.0,636,PHEDC,Edo,web,0
TXN0012081,8658,7,2,0,1,0,2,0,11.9,1062,IKEDC,Imo,agent,0
TXN0012082,11767,17,1,1,0,0,2,0,12.5,216,IKEDC,Borno,agent,0
TXN0012083,10908,16,2,0,0,0,1,0,7.2,888,KEDCO,Borno,ussd,0
TXN0012084,2756,17,3,1,0,0,2,1,0.9,557,KEDCO,Enugu,pos,0
TXN0012085,24278,8,1,0,0,0,2,0,1.2,103,EEDC,Kaduna,mobile_app,0
TXN0012086,4196,8,2,0,0,0,2,0,1.3,1242,KEDCO,Oyo,web,0
TXN0012087,18760,14,1,1,0,0,2,0,0.2,1275,PHEDC,Borno,mobile_app,0
TXN0012088,6835,7,1,0,0,0,1,1,14.6,485,AEDC,Kano,web,0
TXN0012089,20329,8,1,0,0,0,1,0,8.7,176,EKEDC,Oyo,pos,0
TXN0012090,7574,20,2,0,0,0,1,1,4.0,615,EEDC,Edo,mobile_app,0
TXN0012091,22152,16,3,1,0,0,1,1,1.2,937,PHEDC,Kano,mobile_app,0
TXN0012092,9484,8,1,0,0,0,2,1,8.0,1149,IKEDC,Abuja,mobile_app,0
TXN0012093,63926,5,15,1,1,0,10,6,461.4,32,AEDC,Lagos,agent,1
TXN0012094,22425,14,2,1,0,0,2,1,11.0,661,BEDC,Edo,agent,0
TXN0012095,205887,5,16,1,0,1,5,3,211.1,5,BEDC,Rivers,agent,1
TXN0012096,107017,0,18,0,0,1,3,4,170.7,2,JEDC,Rivers,web,1
TXN0012097,12860,14,1,1,0,0,1,1,8.4,1685,IKEDC,Kaduna,pos,0
TXN0012098,10929,12,3,0,0,0,1,0,4.8,784,EKEDC,Kano,mobile_app,0
TXN0012099,13790,15,1,0,0,0,1,1,13.1,1267,IBEDC,Rivers,agent,0
TXN0012100,14927,7,2,0,0,0,1,0,9.0,468,YEDC,Edo,web,0
TXN0012101,20883,18,3,0,0,0,2,1,13.2,1876,YEDC,Oyo,web,0
TXN0012102,9848,16,1,0,0,0,1,1,4.9,1085,IBEDC,Rivers,ussd,0
TXN0012103,6761,10,1,0,0,0,1,0,8.7,1722,IKEDC,Imo,ussd,0
TXN0012104,3387,14,2,1,0,0,1,0,10.6,662,BEDC,Imo,web,0
TXN0012105,14429,12,1,0,0,0,2,0,3.9,501,BEDC,Enugu,ussd,0
TXN0012106,7336,12,3,1,0,0,1,1,12.4,145,KEDCO,Kano,web,0
TXN0012107,15385,11,2,0,1,0,1,1,10.0,1617,KEDCO,Rivers,web,0
TXN0012108,9752,12,3,0,1,0,1,0,9.2,459,EEDC,Delta,web,0
TXN0012109,12623,21,3,0,1,0,1,0,12.6,942,EEDC,Lagos,mobile_app,0
TXN0012110,9674,16,3,1,0,0,2,0,14.8,277,PHEDC,Kaduna,mobile_app,0
TXN0012111,5824,16,2,1,0,0,1,0,2.9,1240,EEDC,Rivers,mobile_app,0
TXN0012112,18434,7,2,0,1,0,1,1,7.9,1865,KAEDCO,Lagos,web,0
TXN0012113,12900,21,2,0,0,0,2,1,3.5,763,PHEDC,Delta,web,0
TXN0012114,13891,7,3,1,0,0,1,0,9.6,163,YEDC,Oyo,pos,0
TXN0012115,20080,9,1,0,0,0,2,0,9.0,1210,JEDC,Rivers,mobile_app,0
TXN0012116,21608,8,2,0,1,0,1,0,1.1,740,IKEDC,Delta,web,0
TXN0012117,20028,19,1,0,0,0,2,1,0.4,981,PHEDC,Imo,web,0
TXN0012118,118297,3,13,1,1,1,8,3,360.6,19,IKEDC,Kaduna,mobile_app,1
TXN0012119,18704,21,1,0,1,0,2,0,9.0,212,KEDCO,Imo,mobile_app,0
TXN0012120,10359,19,2,0,0,0,1,0,3.6,499,JEDC,Lagos,mobile_app,0
TXN0012121,17754,8,2,0,0,0,2,1,6.3,393,KEDCO,Kaduna,pos,0
TXN0012122,6065,14,1,0,0,0,2,0,6.1,1750,KEDCO,Rivers,agent,0
TXN0012123,3515,19,1,1,0,0,2,0,10.9,1436,IBEDC,Kaduna,web,0
TXN0012124,19280,19,1,0,0,0,1,1,2.0,1645,KAEDCO,Lagos,ussd,0
TXN0012125,9482,20,2,0,0,0,1,0,7.0,1595,YEDC,Oyo,mobile_app,0
TXN0012126,219493,1,8,1,1,1,8,7,127.0,25,PHEDC,Borno,ussd,1
TXN0012127,8719,9,1,0,0,0,2,0,7.5,903,KAEDCO,Kaduna,web,0
TXN0012128,22596,16,1,1,0,0,2,1,13.4,754,YEDC,Lagos,web,0
TXN0012129,12371,15,3,0,0,0,1,0,1.8,1695,AEDC,Kano,pos,0
TXN0012130,2794,11,1,0,0,0,2,1,6.9,1117,EEDC,Delta,mobile_app,0
TXN0012131,19568,11,2,0,0,0,2,1,14.3,1035,EKEDC,Lagos,agent,0
TXN0012132,16858,16,3,0,0,0,1,0,2.2,732,JEDC,Imo,ussd,0
TXN0012133,10178,9,3,0,0,0,2,1,3.9,810,KEDCO,Edo,agent,0
TXN0012134,21924,13,2,1,1,0,2,0,9.3,1479,YEDC,Rivers,ussd,0
TXN0012135,18017,17,1,0,0,0,2,0,7.8,1750,IBEDC,Kano,pos,0
TXN0012136,6350,11,2,1,0,0,2,0,12.7,560,PHEDC,Kaduna,web,0
TXN0012137,21375,17,1,0,0,0,1,1,3.3,435,PHEDC,Kano,ussd,0
TXN0012138,12389,7,1,0,0,0,2,0,7.0,350,PHEDC,Rivers,agent,0
TXN0012139,23086,20,3,0,0,0,2,0,14.5,1633,IKEDC,Edo,ussd,0
TXN0012140,6248,19,2,0,0,0,1,1,5.2,148,KAEDCO,Borno,pos,0
TXN0012141,14839,20,2,1,1,0,1,1,9.6,826,BEDC,Kaduna,web,0
TXN0012142,22785,14,1,1,0,0,2,1,1.2,1719,KAEDCO,Edo,mobile_app,0
TXN0012143,12917,12,3,0,0,0,2,0,8.9,1106,BEDC,Delta,mobile_app,0
TXN0012144,1180,15,1,1,0,0,2,0,3.6,942,PHEDC,Abuja,web,0
TXN0012145,6060,7,1,0,0,0,2,1,2.2,1261,PHEDC,Kano,web,0
TXN0012146,22839,9,2,1,1,0,2,0,9.1,1981,EKEDC,Delta,mobile_app,0
TXN0012147,24723,8,1,0,0,0,1,1,1.9,1343,JEDC,Lagos,web,0
TXN0012148,164137,1,14,1,0,1,9,7,469.7,46,JEDC,Abuja,mobile_app,1
TXN0012149,16528,7,2,0,0,0,1,1,3.1,1903,IKEDC,Delta,agent,0
TXN0012150,15016,20,2,0,0,0,1,1,4.6,956,IKEDC,Kano,agent,0
TXN0012151,7931,19,1,1,0,0,1,1,13.0,209,BEDC,Lagos,mobile_app,0
TXN0012152,1253,19,3,1,0,0,2,0,13.4,190,EEDC,Rivers,pos,0
TXN0012153,11817,16,3,0,0,0,2,1,10.9,1053,YEDC,Oyo,mobile_app,0
TXN0012154,19182,7,2,0,0,0,1,0,9.5,1657,IBEDC,Imo,ussd,0
TXN0012155,2714,15,1,0,0,0,2,0,9.8,254,IKEDC,Enugu,web,0
TXN0012156,5844,9,3,0,0,0,1,0,0.1,1091,KEDCO,Oyo,mobile_app,0
TXN0012157,14347,11,2,0,0,0,2,0,4.3,1531,KEDCO,Kaduna,web,0
TXN0012158,10700,21,3,0,0,0,2,1,3.1,1908,EKEDC,Abuja,agent,0
TXN0012159,4111,7,3,1,0,0,2,0,14.4,445,AEDC,Borno,agent,0
TXN0012160,19758,8,1,0,1,0,1,0,8.5,226,EEDC,Lagos,web,0
TXN0012161,13246,9,3,0,0,0,2,1,8.7,498,AEDC,Edo,mobile_app,0
TXN0012162,2170,19,2,0,0,0,2,1,5.8,1983,JEDC,Abuja,web,0
TXN0012163,21023,10,3,0,0,0,1,0,5.5,1946,AEDC,Rivers,web,0
TXN0012164,16501,12,2,0,0,0,1,0,0.1,841,KAEDCO,Rivers,mobile_app,0
TXN0012165,19162,19,3,1,0,0,2,1,12.3,870,KAEDCO,Rivers,mobile_app,0
TXN0012166,14165,13,1,0,0,0,1,1,7.0,323,PHEDC,Lagos,mobile_app,0
TXN0012167,79321,3,12,0,1,0,6,4,315.9,55,JEDC,Borno,mobile_app,1
TXN0012168,15592,12,2,0,0,0,1,1,5.1,1345,IKEDC,Borno,mobile_app,0
TXN0012169,16349,17,3,0,0,0,1,1,8.0,483,EKEDC,Lagos,ussd,0
TXN0012170,5253,12,3,1,0,0,2,0,1.4,647,EKEDC,Delta,web,0
TXN0012171,2154,20,1,0,0,0,2,0,9.1,1719,KEDCO,Delta,ussd,0
TXN0012172,164958,4,13,1,1,0,9,3,122.1,35,KAEDCO,Imo,ussd,1
TXN0012173,12569,10,1,0,0,0,1,1,7.4,1141,JEDC,Enugu,mobile_app,0
TXN0012174,24456,14,1,0,1,0,2,0,5.1,1984,YEDC,Kaduna,web,0
TXN0012175,12041,18,1,0,0,0,1,0,6.9,1171,IKEDC,Edo,mobile_app,0
TXN0012176,21888,8,2,0,0,0,2,0,8.0,1886,JEDC,Edo,agent,0
TXN0012177,11234,16,1,0,0,0,2,1,10.0,945,PHEDC,Imo,web,0
TXN0012178,13219,15,2,1,0,0,2,1,14.6,1565,BEDC,Kaduna,mobile_app,0
TXN0012179,3559,16,3,1,1,0,2,0,7.6,1981,AEDC,Rivers,web,0
TXN0012180,23157,17,1,0,0,0,1,0,0.8,1088,KAEDCO,Kano,pos,0
TXN0012181,165919,1,17,1,1,1,5,3,85.3,28,EKEDC,Abuja,agent,1
TXN0012182,5161,12,1,0,1,0,2,0,13.0,1017,EEDC,Kaduna,web,0
TXN0012183,22636,15,2,1,0,0,1,1,1.0,1584,IBEDC,Kano,web,0
TXN0012184,12548,9,1,1,0,0,2,1,3.1,1616,PHEDC,Abuja,ussd,0
TXN0012185,15111,10,2,0,0,0,1,1,6.4,490,BEDC,Abuja,web,0
TXN0012186,13985,8,1,0,0,0,1,0,1.1,681,IBEDC,Imo,web,0
TXN0012187,7008,16,2,0,0,0,2,1,3.5,141,PHEDC,Edo,web,0
TXN0012188,20861,15,3,0,0,0,1,1,3.6,1557,KEDCO,Imo,mobile_app,0
TXN0012189,23586,7,1,1,0,0,2,0,3.9,474,IKEDC,Kano,web,0
TXN0012190,11655,19,2,0,0,0,2,0,11.4,1043,YEDC,Rivers,mobile_app,0
TXN0012191,4551,8,1,0,0,0,1,0,0.1,868,KEDCO,Lagos,mobile_app,0
TXN0012192,21058,9,1,0,0,0,1,0,1.5,964,KEDCO,Borno,mobile_app,0
TXN0012193,15386,10,2,0,0,0,2,0,0.6,556,EKEDC,Kano,pos,0
TXN0012194,8310,7,2,0,0,0,2,1,12.7,493,YEDC,Abuja,web,0
TXN0012195,21161,13,1,0,0,0,1,1,11.3,1398,EEDC,Imo,mobile_app,0
TXN0012196,5298,19,2,0,0,0,2,0,11.6,1077,PHEDC,Delta,ussd,0
TXN0012197,11100,21,2,0,0,0,2,0,2.6,376,YEDC,Edo,ussd,0
TXN0012198,3098,20,1,0,0,0,1,1,6.5,1110,EEDC,Lagos,mobile_app,0
TXN0012199,3760,8,3,1,0,0,2,0,12.2,1749,EKEDC,Enugu,web,0
TXN0012200,8062,8,1,0,0,0,2,1,9.2,728,PHEDC,Abuja,mobile_app,0
TXN0012201,4660,15,2,0,0,0,1,1,4.6,1406,EKEDC,Oyo,pos,0
TXN0012202,15763,20,1,0,0,0,1,0,5.8,871,PHEDC,Enugu,web,0
TXN0012203,13502,18,2,1,0,0,2,0,14.9,761,BEDC,Rivers,agent,0
TXN0012204,281891,2,14,1,1,0,4,3,147.2,52,BEDC,Lagos,ussd,1
TXN0012205,16790,7,3,0,0,0,1,0,14.3,1707,AEDC,Edo,web,0
TXN0012206,16552,8,1,0,0,0,2,1,7.9,1888,AEDC,Borno,mobile_app,0
TXN0012207,4375,14,3,0,0,0,2,1,5.2,295,IKEDC,Kano,web,0
TXN0012208,24808,21,2,0,0,0,2,1,0.7,407,KEDCO,Abuja,agent,0
TXN0012209,10983,10,1,0,0,0,1,1,11.2,1090,IBEDC,Oyo,pos,0
TXN0012210,8881,19,3,0,0,0,1,0,6.9,142,YEDC,Rivers,mobile_app,0
TXN0012211,172044,2,10,1,1,0,10,4,231.7,12,PHEDC,Enugu,pos,1
TXN0012212,18259,16,2,1,0,0,2,0,5.7,866,IKEDC,Rivers,mobile_app,0
